Root Name,Search Term,PMID,Title,Article Type,Publication Year,PubMed URL
Saffron,Saffron,38558480,Therapeutic effects of saffron (Crocus sativus L) on female reproductive system disorders: A systematic review.,Systematic Review; Journal Article,2024,https://pubmed.ncbi.nlm.nih.gov/38558480/
Saffron,Saffron,38542668,Effect of Aromatic Herbs and Spices Present in the Mediterranean Diet on the Glycemic Profile in Type 2 Diabetes Subjects: A Systematic Review and Meta-Analysis.,Meta-Analysis; Systematic Review; Journal Article,2024,https://pubmed.ncbi.nlm.nih.gov/38542668/
Saffron,Saffron,38540114,Novel Multi-Antioxidant Approach for Ischemic Stroke Therapy Targeting the Role of Oxidative Stress.,Journal Article; Review,2024,https://pubmed.ncbi.nlm.nih.gov/38540114/
Saffron,Saffron,38485112,Saffron therapy for the ongoing treatment of age-related macular degeneration.,Clinical Study; Journal Article,2024,https://pubmed.ncbi.nlm.nih.gov/38485112/
Saffron,Saffron,38446350,Therapeutic potential of saffron in brain disorders: From bench to bedside.,Journal Article; Review,2024,https://pubmed.ncbi.nlm.nih.gov/38446350/
Saffron,Saffron,38424688,New horizons for the study of saffron (Crocus sativus L.) and its active ingredients in the management of neurological and psychiatric disorders: A systematic review of clinical evidence and mechanisms.,Systematic Review; Journal Article; Meta-Analysis,2024,https://pubmed.ncbi.nlm.nih.gov/38424688/
Saffron,Saffron,38419885,An overview of pharmacological effects of Crocus sativous and its constituents.,Journal Article; Review,2024,https://pubmed.ncbi.nlm.nih.gov/38419885/
Saffron,Saffron,38408971,Effect of vitamin E with and without saffron on the sexual function in women of reproductive age with sexual dysfunction: a randomized controlled trial.,"Randomized Controlled Trial; Journal Article; Research Support, Non-U.S. Gov't",2024,https://pubmed.ncbi.nlm.nih.gov/38408971/
Saffron,Saffron,38386043,Comparative pharmacokinetic investigation on crocetin in hyperlipidemia and normal rats after oral administration.,"Journal Article; Comparative Study; Research Support, Non-U.S. Gov't",2024,https://pubmed.ncbi.nlm.nih.gov/38386043/
Saffron,Saffron,38385429,"Randomized, Double-Blind, Placebo-Controlled Clinical Trial of Concurrent Use of Crocin During Chemoradiation for Esophageal Squamous Cell Carcinoma.",Randomized Controlled Trial; Journal Article,2024,https://pubmed.ncbi.nlm.nih.gov/38385429/
Saffron,Saffron,38367937,The effect of saffron and its extracts on the treatment of breast cancer: A narrative review.,Journal Article; Review,2024,https://pubmed.ncbi.nlm.nih.gov/38367937/
Saffron,Saffron,38340171,Comparative analysis of miRNA expression profiles in flowering and non-flowering tissue of Crocus sativus L.,Journal Article; Comparative Study,2024,https://pubmed.ncbi.nlm.nih.gov/38340171/
Saffron,Saffron,38306888,"Effects of crocin on inflammatory biomarkers and mental health status in patients with multiple sclerosis: A randomized, double-blinded clinical trial.",Randomized Controlled Trial; Journal Article,2024,https://pubmed.ncbi.nlm.nih.gov/38306888/
Saffron,Saffron,38298664,Therapeutic effects of saffron and its components on neurodegenerative diseases.,Journal Article; Review,2024,https://pubmed.ncbi.nlm.nih.gov/38298664/
Saffron,Saffron,38294505,Oral supplementation with crocin (a constituent of saffron) in subjects with cigarette smoking: a clinical trial.,"Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't",2024,https://pubmed.ncbi.nlm.nih.gov/38294505/
Saffron,Saffron,38281199,Does crocin create new hope for the treatment of oral problems? A focus on periodontitis.,Journal Article; Review,2024,https://pubmed.ncbi.nlm.nih.gov/38281199/
Saffron,Saffron,38197138,SAFFRON-103: a phase Ib study of sitravatinib plus tislelizumab in anti-PD-(L)1 refractory/resistant advanced melanoma.,"Clinical Trial, Phase I; Multicenter Study; Journal Article; Research Support, Non-U.S. Gov't",2024,https://pubmed.ncbi.nlm.nih.gov/38197138/
Saffron,Saffron,38144850,An overview of analytical methods employed for quality assessment of <i>Crocus sativus</i> (saffron).,Journal Article; Review,2023,https://pubmed.ncbi.nlm.nih.gov/38144850/
Saffron,Saffron,38053097,Fractional Exhalation Nitric Oxide (FeNO) changes in cystic fibrosis patients induced by compound honey syrup: a pretest-posttest clinical trial.,Clinical Trial; Journal Article,2023,https://pubmed.ncbi.nlm.nih.gov/38053097/
Saffron,Saffron,38005403,Food Safety Issues in the Oltrepò Pavese Area: A SERS Sensing Perspective.,Journal Article; Review,2023,https://pubmed.ncbi.nlm.nih.gov/38005403/
Saffron,Saffron,38002140,Comprehensive Update on Carotenoid Colorants from Plants and Microalgae: Challenges and Advances from Research Laboratories to Industry.,Journal Article; Review,2023,https://pubmed.ncbi.nlm.nih.gov/38002140/
Saffron,Saffron,37963243,Bioactive Components and Biological Activities of <i>Crocus sativus</i> L. Byproducts: A Comprehensive Review.,Journal Article; Review,2023,https://pubmed.ncbi.nlm.nih.gov/37963243/
Saffron,Saffron,37877507,The Anti-hypoxia Potentials of Trans-sodium Crocetinate in Hypoxiarelated Diseases: A Review.,Journal Article; Review,2024,https://pubmed.ncbi.nlm.nih.gov/37877507/
Saffron,Saffron,37864351,The Effects of <i>Crocus sativus</i> (Saffron) on ADHD: A Systematic Review.,"Systematic Review; Journal Article; Research Support, Non-U.S. Gov't",2023,https://pubmed.ncbi.nlm.nih.gov/37864351/
Saffron,Saffron,37801956,The effect of saffron and corrective exercises on depression and quality of life in women with multiple sclerosis: A randomized controlled clinical trial.,Randomized Controlled Trial; Journal Article,2023,https://pubmed.ncbi.nlm.nih.gov/37801956/
Saffron,Saffron,37778521,Effect of Crocus sativus L. (saffron) and crocin in the treatment of patients with type-2 diabetes mellitus: A systematic review and meta-analysis.,Meta-Analysis; Systematic Review; Journal Article,2023,https://pubmed.ncbi.nlm.nih.gov/37778521/
Saffron,Saffron,37763782,Effects of Aphrodite (an Herbal Compound) on SSRI-Induced Sexual Dysfunctions and Depression in Females with Major Depressive Disorder: Findings from a Randomized Clinical Trial.,Randomized Controlled Trial; Journal Article,2023,https://pubmed.ncbi.nlm.nih.gov/37763782/
Saffron,Saffron,37750646,"Improvement in menopausal symptoms with a nutritional product containing evening primrose oil, hop extract, saffron, tryptophan, vitamins B6, D3, K2, B12, and B9.",Multicenter Study; Journal Article,2023,https://pubmed.ncbi.nlm.nih.gov/37750646/
Saffron,Saffron,37736510,"Potential role of saffron and its components on miRNA levels in various disorders, a comprehensive review.",Journal Article; Review,2023,https://pubmed.ncbi.nlm.nih.gov/37736510/
Saffron,Saffron,37736506,Pharmacological effects of Safranal: An updated review.,Journal Article; Review,2023,https://pubmed.ncbi.nlm.nih.gov/37736506/
Saffron,Saffron,37701635,"A comprehensive review on genomic resources in medicinally and industrially important major spices for future breeding programs: Status, utility and challenges.",Journal Article; Review,2023,https://pubmed.ncbi.nlm.nih.gov/37701635/
Saffron,Saffron,37675158,"Phytochemistry, quality control and medicinal uses of Saffron (<i>Crocus sativus L</i>.): an updated review.",Journal Article; Review,2023,https://pubmed.ncbi.nlm.nih.gov/37675158/
Saffron,Saffron,37644446,The effects of medicinal and food homologous substances on blood lipid and blood glucose levels and liver function in patients with nonalcoholic fatty liver disease: a systematic review of randomized controlled trials.,Systematic Review; Journal Article,2023,https://pubmed.ncbi.nlm.nih.gov/37644446/
Saffron,Saffron,37630227,Comprehensive Extraction and Chemical Characterization of Bioactive Compounds in Tepals of <i>Crocus sativus</i> L.,Journal Article; Review,2023,https://pubmed.ncbi.nlm.nih.gov/37630227/
Saffron,Saffron,37537722,A review of therapeutic impacts of saffron (Crocus sativus L.) and its constituents.,Journal Article; Review,2023,https://pubmed.ncbi.nlm.nih.gov/37537722/
Saffron,Saffron,37528638,Saffron (Crocus sativus) and its constituents for pain management: A review of current evidence.,Journal Article; Review,2023,https://pubmed.ncbi.nlm.nih.gov/37528638/
Saffron,Saffron,37484523,Saffron and Sleep Quality: A Systematic Review of Randomized Controlled Trials.,Journal Article; Review,2023,https://pubmed.ncbi.nlm.nih.gov/37484523/
Saffron,Saffron,37447245,"Acute Effect of a Saffron Extract (Safr'Inside<sup>TM</sup>) and Its Main Volatile Compound on the Stress Response in Healthy Young Men: A Randomized, Double Blind, Placebo-Controlled, Crossover Study.",Randomized Controlled Trial; Journal Article,2023,https://pubmed.ncbi.nlm.nih.gov/37447245/
Saffron,Saffron,37430993,Detection of Saffron's Main Bioactive Compounds and Their Relationship with Commercial Quality.,Journal Article; Review,2022,https://pubmed.ncbi.nlm.nih.gov/37430993/
Saffron,Saffron,37427624,Co-administration of saffron and chamomile: to determine the efficacy as an adjuvant therapy for mild to moderate depression in human subjects. A pilot randomized clinical trial.,Randomized Controlled Trial; Journal Article,2023,https://pubmed.ncbi.nlm.nih.gov/37427624/
Saffron,Saffron,37404473,Advances on the anti-tumor mechanisms of the carotenoid Crocin.,Review; Journal Article,2023,https://pubmed.ncbi.nlm.nih.gov/37404473/
Saffron,Saffron,37378778,Spices and Biomarkers of COVID-19: A Mechanistic and Therapeutic Perspective.,Review; Journal Article,2023,https://pubmed.ncbi.nlm.nih.gov/37378778/
Saffron,Saffron,37375716,Beyond Seasoning-The Role of Herbs and Spices in Rheumatic Diseases.,Journal Article; Review,2023,https://pubmed.ncbi.nlm.nih.gov/37375716/
Saffron,Saffron,37324874,"Comparison of the effect of saffron, crocin, and safranal on serum levels of oxidants and antioxidants in diabetic rats: A systematic review and meta-analysis of animal studies.",Journal Article; Review,2023,https://pubmed.ncbi.nlm.nih.gov/37324874/
Saffron,Saffron,37324128,"Diet and ideal food pyramid to prevent or support the treatment of diabetic retinopathy, age-related macular degeneration, and cataracts.",Systematic Review; Journal Article,2023,https://pubmed.ncbi.nlm.nih.gov/37324128/
Saffron,Saffron,37264347,The effect of Crocus sativus L. (saffron) herbal tea on happiness in postmenopausal women: a randomized controlled trial.,Randomized Controlled Trial; Journal Article,2023,https://pubmed.ncbi.nlm.nih.gov/37264347/
Saffron,Saffron,37224884,Alzheimer's disease: Molecular aspects and treatment opportunities using herbal drugs.,Journal Article; Review,2023,https://pubmed.ncbi.nlm.nih.gov/37224884/
Saffron,Saffron,37202063,The anti-dyslipidemia property of saffron petal hydroalcoholicextract in cardiovascular patients: A double-blinded randomized clinical trial.,"Randomized Controlled Trial; Journal Article; Research Support, Non-U.S. Gov't",2023,https://pubmed.ncbi.nlm.nih.gov/37202063/
Saffron,Saffron,37147043,Mood Disorders in Youth: Complementary and Integrative Medicine.,Journal Article; Review,2023,https://pubmed.ncbi.nlm.nih.gov/37147043/
Saffron,Saffron,37114174,Active constituents of saffron (<i>Crocus sativus</i> L.) and their prospects in treating neurodegenerative diseases (Review).,Journal Article; Review,2023,https://pubmed.ncbi.nlm.nih.gov/37114174/
Saffron,Saffron,37103518,"Effect of saffron, black seed, and their main constituents on inflammatory cytokine response (mainly TNF-α) and oxidative stress status: an aspect on pharmacological insights.","Journal Article; Review; Research Support, Non-U.S. Gov't",2023,https://pubmed.ncbi.nlm.nih.gov/37103518/
Saffron,Saffron,37073363,Analytical review of <i>Tiryāq-i-Wabāī</i> - A Unani panacea for the control of COVID-19.,Journal Article; Review,2023,https://pubmed.ncbi.nlm.nih.gov/37073363/
Saffron,Saffron,37067583,A review of how the saffron (Crocus sativus) petal and its main constituents interact with the Nrf2 and NF-κB signaling pathways.,"Journal Article; Research Support, Non-U.S. Gov't; Review",2023,https://pubmed.ncbi.nlm.nih.gov/37067583/
Saffron,Saffron,37051933,"Bioactivity and applications of saffron floral bio-residues (tepals): a natural by-product for the food, pharmaceutical, and cosmetic industries.",Journal Article; Review,2023,https://pubmed.ncbi.nlm.nih.gov/37051933/
Saffron,Saffron,37047914,Adaptogens on Depression-Related Outcomes: A Systematic Integrative Review and Rationale of Synergism with Physical Activity.,"Journal Article; Systematic Review; Research Support, Non-U.S. Gov't",2023,https://pubmed.ncbi.nlm.nih.gov/37047914/
Saffron,Saffron,36992660,Effect of saffron and fenugreek on lowering blood glucose: A systematic review with meta-analysis.,Meta-Analysis; Systematic Review; Journal Article,2023,https://pubmed.ncbi.nlm.nih.gov/36992660/
Saffron,Saffron,36978865,Polyunsaturated Lipids in the Light-Exposed and Prooxidant Retinal Environment.,Journal Article; Review,2023,https://pubmed.ncbi.nlm.nih.gov/36978865/
Saffron,Saffron,36963654,A review on plant-based remedies for the treatment of multiple sclerosis.,Journal Article; Review,2023,https://pubmed.ncbi.nlm.nih.gov/36963654/
Saffron,Saffron,36902200,Depression and Its Phytopharmacotherapy-A Narrative Review.,Journal Article; Review,2023,https://pubmed.ncbi.nlm.nih.gov/36902200/
Saffron,Saffron,36830054,On the Importance of the Starting Material Choice and Analytical Procedures Adopted When Developing a Strategy for the Nanoencapsulation of Saffron (<i>Crocus sativus</i> L.) Bioactive Antioxidants.,Journal Article; Review,2023,https://pubmed.ncbi.nlm.nih.gov/36830054/
Saffron,Saffron,36817799,"Effect of saffron supplementation on oxidative stress markers (MDA, TAC, TOS, GPx, SOD, and pro-oxidant/antioxidant balance): An updated systematic review and meta-analysis of randomized placebo-controlled trials.",Systematic Review; Journal Article,2023,https://pubmed.ncbi.nlm.nih.gov/36817799/
Saffron,Saffron,36808075,SAFFRON-103: a phase 1b study of the safety and efficacy of sitravatinib combined with tislelizumab in patients with locally advanced or metastatic non-small cell lung cancer.,"Clinical Trial, Phase I; Multicenter Study; Journal Article; Research Support, Non-U.S. Gov't",2023,https://pubmed.ncbi.nlm.nih.gov/36808075/
Saffron,Saffron,36678554,Current Knowledge of the Antidepressant Activity of Chemical Compounds from <i>Crocus sativus</i> L.,Journal Article; Review,2022,https://pubmed.ncbi.nlm.nih.gov/36678554/
Saffron,Saffron,36645441,A novel anchoring system for pelvic organ prolapse repair: an observational study.,Observational Study; Journal Article,2023,https://pubmed.ncbi.nlm.nih.gov/36645441/
Saffron,Saffron,36583211,"Crocin: Functional characteristics, extraction, food applications and efficacy against brain related disorders.",Journal Article; Review,2022,https://pubmed.ncbi.nlm.nih.gov/36583211/
